,order_id,product_id,Sales,Quantity,Discount,Profit
7997,US-2014-105998,FUR-TA-10001095,1673.184,12,0.2,20.9148
7998,US-2011-148194,FUR-FU-10001852,12.18,7,0.0,3.8976
7999,US-2011-148194,OFF-AP-10000696,57.68,4,0.0,19.0344
8000,US-2012-151407,TEC-PH-10003885,263.96,4,0.0,76.5484
8001,CA-2012-110870,TEC-AC-10002926,299.94,6,0.0,128.9742
8002,CA-2012-110870,OFF-SU-10001225,25.76,7,0.0,0.5152
8003,CA-2011-143210,TEC-PH-10004434,271.9,2,0.0,78.851
8004,CA-2011-143210,FUR-FU-10003878,45.84,3,0.0,15.5856
8005,CA-2011-143210,FUR-FU-10002268,9.82,2,0.0,3.2406
8006,CA-2013-139808,OFF-FA-10001883,93.36,12,0.0,0.9336
8007,CA-2012-110863,OFF-ST-10002756,541.24,4,0.0,5.4124
8008,CA-2012-110863,OFF-PA-10000474,106.32,3,0.0,49.9704
8009,CA-2012-110863,FUR-CH-10002073,1323.9,5,0.0,383.931
8010,CA-2011-127859,OFF-PA-10003641,126.624,6,0.2,41.1528
8011,US-2012-136427,TEC-PH-10002070,125.944,7,0.2,15.743
8012,CA-2014-120138,OFF-BI-10004519,663.92,5,0.2,207.475
8013,CA-2014-120138,TEC-AC-10002167,120.0,8,0.0,13.2
8014,CA-2014-120138,OFF-FA-10000936,3.29,1,0.0,1.4805
8015,CA-2014-120138,FUR-FU-10000732,18.84,3,0.0,6.0288
8016,US-2011-131870,FUR-FU-10002501,60.672,6,0.2,12.8928
8017,US-2011-131870,OFF-AR-10000634,30.816,9,0.2,2.6964
8018,CA-2014-114804,TEC-PH-10001700,52.792,1,0.2,4.6193
8019,CA-2014-167227,OFF-AP-10001962,83.9,10,0.0,20.975
8020,CA-2014-167227,OFF-PA-10001838,11.76,2,0.0,5.7624
8021,CA-2011-129189,OFF-AP-10000124,4.992,3,0.8,-12.9792
8022,CA-2011-129189,OFF-EN-10003567,87.92,5,0.2,29.673
8023,CA-2011-129189,FUR-CH-10004997,657.93,5,0.3,-93.99
8024,CA-2011-129189,OFF-BI-10000494,1.044,1,0.8,-1.827
8025,CA-2012-132465,FUR-FU-10000277,210.68,2,0.0,50.5632
8026,CA-2012-132465,OFF-ST-10003641,78.8,1,0.0,1.576
8027,CA-2012-132465,TEC-AC-10001998,19.99,1,0.0,6.7966
8028,CA-2012-132465,OFF-ST-10001932,772.68,4,0.0,108.1752
8029,CA-2013-166373,TEC-AC-10002323,106.08,6,0.2,-9.282
8030,CA-2013-158806,FUR-FU-10004270,23.076,3,0.6,-10.9611
8031,CA-2013-158806,OFF-PA-10004621,25.92,5,0.2,9.072
8032,CA-2012-119690,OFF-PA-10001019,47.952,3,0.2,16.1838
8033,CA-2012-119690,OFF-BI-10000201,0.984,2,0.8,-1.476
8034,CA-2012-119690,FUR-FU-10004587,75.384,9,0.6,-20.7306
8035,CA-2012-119690,OFF-LA-10001613,4.608,2,0.2,1.6704
8036,CA-2012-153738,OFF-BI-10001308,37.68,6,0.0,16.956
8037,CA-2014-169012,OFF-AP-10003278,41.91,3,0.0,10.8966
8038,CA-2014-109393,FUR-BO-10003966,435.999,3,0.15,5.1294
8039,CA-2014-121489,FUR-CH-10004698,388.704,6,0.2,38.8704
8040,CA-2014-121489,OFF-ST-10000025,572.58,6,0.0,34.3548
8041,CA-2014-121489,TEC-AC-10000682,33.18,2,0.0,11.613
8042,US-2014-133081,TEC-AC-10001772,63.88,4,0.0,24.9132
8043,US-2014-133081,FUR-FU-10001379,26.72,1,0.0,11.7568
8044,CA-2014-165008,OFF-BI-10002794,295.056,9,0.2,106.9578
8045,CA-2013-145611,OFF-AP-10001005,393.25,5,0.0,129.7725
8046,CA-2013-113600,OFF-BI-10000201,2.214,3,0.7,-1.476
8047,CA-2014-130834,OFF-PA-10003673,16.272,3,0.2,5.2884
8048,CA-2013-168543,OFF-AP-10000938,706.86,7,0.0,197.9208
8049,CA-2011-144974,OFF-BI-10003274,5.97,5,0.7,-4.577
8050,CA-2011-144974,FUR-FU-10001095,21.184,1,0.2,4.7664
8051,CA-2011-144974,OFF-AP-10001492,41.376,6,0.2,3.1032
8052,CA-2011-109904,OFF-AR-10004999,17.94,3,0.0,4.485
8053,CA-2014-152205,OFF-BI-10004094,2.655,1,0.7,-1.8585
8054,CA-2012-121188,OFF-ST-10001490,892.35,5,0.0,267.705
8055,CA-2012-121188,FUR-BO-10004695,307.666,2,0.15,28.9568
8056,CA-2012-121188,OFF-ST-10000736,728.82,9,0.0,29.1528
8057,CA-2012-121188,OFF-BI-10001617,41.36,5,0.2,13.959
8058,CA-2012-121188,TEC-PH-10003589,43.176,3,0.2,15.1116
8059,CA-2012-121188,FUR-FU-10003981,4.16,2,0.0,1.7472
8060,CA-2012-156013,OFF-PA-10001970,61.4,5,0.0,28.858
8061,CA-2012-156013,OFF-BI-10002437,24.448,2,0.2,8.8624
8062,CA-2013-132997,TEC-PH-10000586,263.96,4,0.0,71.2692
8063,CA-2013-132997,TEC-PH-10003811,359.97,3,0.0,100.7916
8064,CA-2013-132997,OFF-PA-10004983,12.96,2,0.0,6.2208
8065,CA-2013-132997,OFF-ST-10003479,116.82,3,0.0,5.841
8066,CA-2013-132997,OFF-BI-10004318,276.784,2,0.2,89.9548
8067,US-2012-160563,TEC-AC-10002567,239.97,3,0.0,86.3892
8068,US-2012-160563,FUR-FU-10001731,16.02,6,0.0,6.0876
8069,CA-2014-151750,OFF-ST-10002743,454.56,5,0.2,-107.958
8070,CA-2014-151750,FUR-FU-10002116,141.42,5,0.6,-187.3815
8071,CA-2014-151750,FUR-CH-10003199,310.744,4,0.3,-26.6352
8072,CA-2014-151750,OFF-AR-10003158,12.736,4,0.2,2.2288
8073,CA-2014-151750,OFF-BI-10000301,6.47,5,0.8,-9.705
8074,CA-2014-151750,OFF-BI-10000343,13.748,14,0.8,-22.6842
8075,CA-2014-151750,OFF-AP-10004708,15.224,2,0.8,-38.8212
8076,CA-2012-106187,FUR-FU-10000794,27.42,3,0.0,9.3228
8077,CA-2012-106187,OFF-BI-10004519,165.98,1,0.0,74.691
8078,CA-2012-106187,TEC-AC-10001590,75.0,3,0.0,18.0
8079,US-2013-164945,OFF-BI-10001524,134.272,8,0.2,46.9952
8080,CA-2012-150714,OFF-LA-10001474,146.544,6,0.2,47.6268
8081,CA-2012-150714,OFF-PA-10001497,131.904,3,0.2,47.8152
8082,CA-2012-150714,OFF-AP-10003287,203.88,5,0.2,20.388
8083,CA-2012-150714,OFF-BI-10002982,14.301,7,0.7,-10.4874
8084,CA-2012-150714,OFF-ST-10001809,718.64,10,0.2,-161.694
8085,CA-2013-105753,FUR-FU-10000246,61.1,5,0.0,18.33
8086,CA-2014-120894,OFF-AP-10000252,28.08,3,0.2,5.265
8087,CA-2013-106621,OFF-AR-10002375,10.496,4,0.2,1.1808
8088,CA-2012-107020,OFF-BI-10003719,39.92,2,0.2,12.974
8089,US-2012-117492,OFF-AP-10001492,77.58,9,0.0,20.1708
8090,CA-2011-101392,OFF-ST-10000532,269.36,7,0.0,70.0336
8091,CA-2012-127502,OFF-LA-10001613,5.76,2,0.0,2.8224
8092,CA-2014-143658,OFF-AR-10002818,109.9,5,0.0,32.97
8093,CA-2014-133046,FUR-FU-10001940,23.88,3,0.0,10.5072
8094,CA-2014-133046,OFF-PA-10003883,26.2,4,0.0,12.052
8095,CA-2014-133046,OFF-PA-10002787,12.96,2,0.0,6.2208
8096,CA-2014-133046,TEC-AC-10000991,234.95,5,0.0,32.893
8097,CA-2014-122798,OFF-ST-10003058,118.25,5,0.0,34.2925
8098,CA-2014-122798,OFF-PA-10004239,4.28,1,0.0,1.926
8099,CA-2013-169663,TEC-AC-10003038,26.85,3,0.0,5.1015
8100,CA-2013-169663,TEC-MA-10000984,3357.6,3,0.2,377.73
8101,CA-2012-149846,OFF-LA-10004484,8.26,2,0.0,3.7996
8102,CA-2012-149846,TEC-MA-10004002,2973.32,7,0.2,334.4985
8103,CA-2012-149846,OFF-ST-10002406,104.79,7,0.0,29.3412
8104,CA-2012-149846,TEC-PH-10003645,775.728,6,0.2,58.1796
8105,CA-2014-159149,FUR-BO-10001601,89.0664,1,0.32,-17.0274
8106,CA-2014-159149,OFF-AR-10000937,175.44,6,0.2,52.632
8107,CA-2014-159149,TEC-PH-10000038,438.336,4,0.2,-87.6672
8108,US-2014-167570,FUR-CH-10003396,215.544,4,0.3,-58.5048
8109,CA-2014-160122,OFF-EN-10002592,55.584,6,0.2,20.844
8110,CA-2014-160122,FUR-CH-10000422,127.386,2,0.3,-25.4772
8111,CA-2013-130393,FUR-CH-10002647,248.43,5,0.3,-17.745
8112,CA-2013-130393,OFF-AP-10004859,11.648,4,0.8,-30.8672
8113,CA-2013-130393,FUR-CH-10004477,85.246,2,0.3,-1.2178
8114,CA-2014-144820,OFF-AR-10004817,20.64,5,0.2,2.322
8115,CA-2014-101014,FUR-FU-10003374,148.02,3,0.0,41.4456
8116,CA-2014-105543,OFF-ST-10003123,33.29,1,0.0,7.9896
8117,US-2014-113201,OFF-PA-10000675,204.95,5,0.0,100.4255
8118,US-2014-106551,FUR-CH-10004997,526.344,4,0.3,-75.192
8119,CA-2013-116722,FUR-FU-10001934,41.96,2,0.0,10.9096
8120,CA-2013-116722,FUR-CH-10004997,451.152,3,0.2,0.0
8121,CA-2013-116722,OFF-BI-10001890,31.504,11,0.2,11.0264
8122,CA-2011-138128,OFF-EN-10002500,30.672,3,0.2,9.585
8123,CA-2011-138128,TEC-CO-10001766,1079.976,4,0.4,125.9972
8124,US-2014-150070,FUR-CH-10004860,161.568,2,0.2,-28.2744
8125,CA-2012-137064,OFF-BI-10002049,2.934,3,0.8,-4.9878
8126,CA-2012-137064,TEC-AC-10003499,18.528,2,0.2,4.4004
8127,CA-2012-137064,OFF-ST-10003470,670.752,3,0.2,-125.766
8128,CA-2014-157350,FUR-FU-10000222,64.96,5,0.6,-43.848
8129,CA-2011-127866,TEC-AC-10000023,41.94,2,0.0,15.0984
8130,CA-2011-127866,OFF-PA-10003971,11.96,2,0.0,5.8604
8131,CA-2011-127866,OFF-AR-10003481,13.12,4,0.0,3.8048
8132,CA-2011-127866,OFF-ST-10001490,535.41,3,0.0,160.623
8133,CA-2012-131352,FUR-FU-10003708,72.78,3,0.6,-70.9605
8134,CA-2012-121776,OFF-PA-10001970,36.84,3,0.0,17.3148
8135,CA-2012-121776,OFF-LA-10002762,87.71,7,0.0,41.2237
8136,CA-2013-118073,FUR-TA-10002533,562.2925,7,0.45,-255.5875
8137,CA-2011-103219,FUR-FU-10004091,56.52,9,0.0,21.4776
8138,CA-2013-102561,OFF-AR-10001545,11.264,8,0.2,1.2672
8139,CA-2013-102561,OFF-ST-10001476,284.08,10,0.2,24.857
8140,CA-2013-102561,OFF-PA-10004971,18.496,4,0.2,6.7048
8141,CA-2013-100993,OFF-LA-10003223,14.73,3,0.0,7.2177
8142,CA-2013-100993,OFF-ST-10004340,186.54,3,0.0,50.3658
8143,CA-2013-100993,FUR-TA-10001095,557.728,4,0.2,6.9716
8144,CA-2013-100993,TEC-PH-10001448,159.968,4,0.2,-31.9936
8145,US-2011-112949,OFF-AP-10001005,471.9,6,0.0,155.727
8146,US-2011-112949,OFF-AR-10003469,3.52,2,0.0,1.6896
8147,US-2014-146822,OFF-PA-10000249,49.12,4,0.0,23.0864
8148,US-2013-131058,OFF-LA-10001613,20.16,7,0.0,9.8784
8149,CA-2011-167997,OFF-BI-10001758,10.68,2,0.0,5.0196
8150,CA-2011-167997,FUR-BO-10004409,141.96,2,0.0,39.7488
8151,CA-2014-140151,OFF-ST-10001558,32.48,2,0.0,4.872
8152,CA-2014-140151,OFF-PA-10002986,20.04,3,0.0,9.6192
8153,CA-2014-140151,TEC-CO-10004722,13999.96,4,0.0,6719.9808
8154,US-2014-143770,TEC-AC-10002842,238.0,2,0.0,38.08
8155,US-2014-143770,OFF-PA-10001125,61.96,2,0.0,27.882
8156,CA-2013-131296,FUR-TA-10002622,239.372,2,0.3,-23.9372
8157,CA-2013-103464,TEC-AC-10002842,595.0,5,0.0,95.2
8158,CA-2014-136238,OFF-PA-10004285,16.032,3,0.2,5.6112
8159,CA-2013-120803,TEC-AC-10004469,199.75,5,0.0,87.89
8160,CA-2013-134138,FUR-CH-10001545,227.96,2,0.0,36.4736
8161,CA-2012-120915,OFF-AP-10002578,293.52,6,0.0,76.3152
8162,CA-2012-120915,TEC-PH-10003012,307.98,2,0.0,89.3142
8163,CA-2012-168207,FUR-FU-10004909,96.96,6,0.0,33.936
8164,CA-2012-168207,OFF-BI-10001524,117.488,7,0.2,41.1208
8165,CA-2012-168207,OFF-BI-10003355,11.952,3,0.2,4.1832
8166,CA-2012-168207,FUR-BO-10004357,512.499,3,0.15,-30.147
8167,CA-2013-144148,FUR-TA-10002774,863.128,7,0.2,-32.3673
8168,CA-2014-107174,FUR-TA-10004575,2036.86,7,0.0,366.6348
8169,CA-2014-107174,FUR-CH-10003312,449.568,2,0.2,-73.0548
8170,CA-2014-107174,TEC-AC-10001465,108.96,3,0.0,32.688
8171,CA-2013-146150,OFF-AR-10002240,264.18,7,0.0,68.6868
8172,CA-2011-114125,OFF-LA-10004559,2.88,1,0.0,1.4112
8173,CA-2011-114125,OFF-BI-10003291,41.904,6,0.2,14.1426
8174,CA-2011-114125,OFF-ST-10001505,23.92,4,0.0,4.0664
8175,CA-2013-114944,OFF-PA-10003892,156.512,4,0.2,52.8228
8176,CA-2013-135965,OFF-ST-10002370,128.34,6,0.0,37.2186
8177,CA-2014-149699,TEC-AC-10000474,474.95,5,0.0,142.485
8178,CA-2013-166429,TEC-CO-10002095,999.98,2,0.0,449.991
8179,CA-2012-112767,FUR-TA-10003469,277.5,4,0.5,-188.7
8180,CA-2012-119879,FUR-TA-10002958,1252.704,8,0.4,-480.2032
8181,CA-2012-119879,TEC-PH-10002923,110.97,5,0.4,-24.0435
8182,CA-2014-155642,FUR-FU-10004973,22.608,3,0.6,-10.1736
8183,CA-2014-155642,FUR-FU-10001918,1.892,1,0.6,-0.9933
8184,US-2014-101721,OFF-PA-10003641,63.312,3,0.2,20.5764
8185,CA-2012-136728,OFF-EN-10002621,7.824,1,0.2,2.934
8186,CA-2012-136728,FUR-CH-10003817,170.072,4,0.3,-12.148
8187,CA-2013-127194,OFF-PA-10000659,62.82,9,0.0,29.5254
8188,CA-2012-140375,OFF-PA-10001870,19.44,3,0.0,9.3312
8189,CA-2012-140375,OFF-BI-10000320,7.38,1,0.0,3.6162
8190,US-2014-155866,OFF-PA-10004735,38.88,6,0.0,18.6624
8191,US-2014-155866,FUR-FU-10004091,187.76,4,0.0,76.9816
8192,CA-2012-141327,OFF-BI-10000546,6.048,7,0.7,-4.2336
8193,CA-2012-141327,OFF-AP-10001293,98.352,3,0.2,9.8352
8194,CA-2012-141327,FUR-FU-10000576,335.744,2,0.2,25.1808
8195,CA-2012-136700,OFF-PA-10004519,8.96,2,0.0,4.3904
8196,CA-2014-102736,TEC-AC-10004568,89.568,4,0.2,-1.1196
8197,CA-2014-102736,OFF-AR-10001897,71.96,5,0.2,7.196
8198,CA-2014-102736,OFF-PA-10001800,15.552,3,0.2,5.4432
8199,CA-2014-125269,OFF-BI-10001628,10.43,5,0.8,-18.2525
8200,CA-2014-125269,OFF-ST-10004123,72.784,1,0.2,-18.196
8201,CA-2012-114811,OFF-ST-10000885,67.15,5,0.0,16.7875
8202,CA-2012-114811,TEC-PH-10004165,549.98,2,0.0,142.9948
8203,CA-2012-114811,FUR-FU-10002240,11.82,3,0.0,4.728
8204,CA-2012-114811,TEC-MA-10000045,4643.8,4,0.0,2229.024
8205,CA-2012-114811,FUR-CH-10003746,577.764,2,0.1,115.5528
8206,CA-2012-122266,FUR-TA-10000577,191.5155,1,0.45,-76.6062
8207,CA-2012-122266,OFF-AR-10004757,2.624,1,0.2,0.4264
8208,CA-2012-141565,OFF-BI-10000545,1369.764,6,0.7,-913.176
8209,CA-2012-141565,OFF-ST-10001522,294.368,4,0.2,-58.8736
8210,CA-2014-128769,OFF-AP-10001271,81.568,2,0.2,7.1372
8211,CA-2013-116337,FUR-FU-10002030,44.46,5,0.6,-17.784
8212,CA-2013-116337,OFF-ST-10001272,314.088,3,0.2,19.6305
8213,CA-2012-120845,OFF-BI-10001116,6.336,4,0.7,-4.6464
8214,CA-2012-120845,OFF-PA-10004665,10.48,1,0.2,3.799
8215,CA-2012-120845,OFF-BI-10004506,2.469,1,0.7,-1.8106
8216,CA-2012-120845,OFF-BI-10001982,3.264,2,0.7,-2.2848
8217,CA-2011-120775,OFF-FA-10002676,4.344,3,0.2,0.8688
8218,CA-2011-120775,FUR-FU-10000758,31.776,3,0.6,-19.0656
8219,CA-2011-120775,OFF-LA-10002271,4.928,2,0.2,1.7248
8220,CA-2011-120775,OFF-BI-10002609,1.788,3,0.8,-3.0396
8221,CA-2011-120775,OFF-FA-10000254,15.072,4,0.2,-3.768
8222,CA-2011-152905,OFF-ST-10000321,12.624,2,0.2,-2.5248
8223,CA-2013-104633,OFF-PA-10000241,185.88,6,0.0,83.646
8224,CA-2013-104633,OFF-PA-10004782,12.96,2,0.0,6.2208
8225,CA-2014-104136,OFF-PA-10004243,189.7,10,0.0,91.056
8226,CA-2014-104136,OFF-PA-10001033,40.99,1,0.0,20.0851
8227,CA-2013-123050,FUR-FU-10000723,82.64,2,0.0,7.4376
8228,CA-2013-123050,OFF-ST-10003455,31.02,2,0.0,8.0652
8229,CA-2013-123050,TEC-AC-10001109,89.97,3,0.0,37.7874
8230,CA-2013-162355,OFF-AR-10004344,35.97,3,0.0,9.7119
8231,CA-2013-162355,FUR-BO-10004695,1266.86,7,0.0,291.3778
8232,CA-2011-158225,OFF-ST-10000675,169.45,5,0.0,42.3625
8233,CA-2011-158225,OFF-ST-10002301,40.68,2,0.0,0.4068
8234,CA-2014-102204,OFF-SU-10001212,3.328,2,0.2,0.416
8235,CA-2014-102204,FUR-TA-10001889,933.262,4,0.45,-458.1468
8236,CA-2014-102204,FUR-CH-10002024,2803.92,5,0.2,0.0
8237,CA-2014-103065,OFF-ST-10000617,4.768,2,0.2,-0.7748
8238,CA-2014-103065,OFF-PA-10000380,6.672,1,0.2,2.502
8239,CA-2014-103065,OFF-AR-10003251,4.448,2,0.2,1.112
8240,CA-2014-103065,FUR-FU-10000175,43.936,4,0.2,6.0412
8241,CA-2011-109855,OFF-BI-10004716,23.744,2,0.2,8.3104
8242,CA-2011-109855,TEC-AC-10002842,357.0,3,0.0,57.12
8243,CA-2011-109897,TEC-PH-10003691,806.336,8,0.2,50.396
8244,CA-2011-109897,FUR-FU-10002878,85.44,3,0.0,31.6128
8245,US-2011-143581,OFF-ST-10000991,344.91,3,0.0,10.3473
8246,CA-2012-129217,OFF-AP-10002439,70.97,5,0.8,-191.619
8247,CA-2012-129217,OFF-AR-10004602,36.784,2,0.2,3.6784
8248,CA-2013-133816,TEC-PH-10001795,743.988,2,0.4,-123.998
8249,CA-2012-140221,OFF-BI-10002854,11.212,2,0.8,-16.818
8250,CA-2012-140221,FUR-FU-10000023,4.712,2,0.6,-1.8848
8251,CA-2012-140221,OFF-AP-10000828,180.98,5,0.8,-470.548
8252,CA-2012-140221,OFF-ST-10000777,60.416,2,0.2,6.0416
8253,CA-2014-152310,TEC-CO-10000971,299.99,1,0.0,89.997
8254,CA-2014-152310,OFF-PA-10003134,192.16,4,0.0,92.2368
8255,CA-2014-152310,TEC-PH-10002538,242.624,8,0.2,27.2952
8256,CA-2014-152310,OFF-ST-10001228,46.74,3,0.0,11.685
8257,CA-2014-152310,TEC-AC-10000397,174.95,5,0.0,12.2465
8258,CA-2014-152310,OFF-BI-10004308,100.704,6,0.2,37.764
8259,CA-2013-118101,OFF-PA-10000357,368.91,9,0.0,180.7659
8260,CA-2013-118101,OFF-BI-10000773,8.02,1,0.0,3.7694
8261,CA-2013-118101,OFF-ST-10001837,171.04,4,0.0,44.4704
8262,CA-2013-100307,OFF-PA-10002552,19.44,3,0.0,9.3312
8263,CA-2012-138457,OFF-BI-10000014,13.092,4,0.7,-10.0372
8264,CA-2011-131800,OFF-AP-10004136,122.94,3,0.0,30.735
8265,CA-2011-131800,OFF-BI-10003429,35.448,7,0.2,12.8499
8266,CA-2011-118304,TEC-PH-10000376,19.98,2,0.0,5.1948
8267,CA-2014-121790,FUR-TA-10003469,69.375,1,0.5,-47.175
8268,CA-2014-121790,OFF-SU-10004231,31.68,4,0.2,2.772
8269,CA-2014-121790,TEC-PH-10002584,2003.168,4,0.2,250.396
8270,CA-2014-121790,OFF-AR-10003602,9.344,2,0.2,3.1536
8271,CA-2013-169670,FUR-CH-10002331,2563.056,8,0.1,313.2624
8272,CA-2013-139549,FUR-CH-10001802,387.136,4,0.2,4.8392
8273,CA-2012-104059,OFF-AR-10000634,3.424,1,0.2,0.2996
8274,CA-2014-164112,OFF-ST-10002615,1085.42,7,0.0,282.2092
8275,CA-2012-143882,OFF-PA-10004040,43.056,9,0.2,15.6078
8276,US-2013-139262,OFF-BI-10003727,3.762,3,0.7,-2.7588
8277,US-2013-139262,OFF-BI-10002026,34.86,2,0.7,-26.726
8278,US-2013-139262,OFF-ST-10001496,432.456,3,0.2,32.4342
8279,CA-2014-146192,OFF-ST-10003716,675.06,3,0.0,87.7578
8280,CA-2014-134810,OFF-EN-10002504,65.232,3,0.2,22.0158
8281,CA-2014-134810,FUR-CH-10001270,207.0,3,0.2,25.875
8282,CA-2012-154284,TEC-MA-10004241,600.53,2,0.3,137.264
8283,CA-2012-154284,OFF-AR-10001468,59.904,2,0.2,14.2272
8284,CA-2012-154284,TEC-AC-10003198,637.44,8,0.2,135.456
8285,CA-2012-154284,FUR-FU-10003039,51.756,3,0.6,-33.6414
8286,CA-2011-156244,OFF-PA-10000295,31.104,6,0.2,10.8864
8287,CA-2011-156244,OFF-AR-10004344,47.96,5,0.2,4.1965
8288,CA-2011-156244,TEC-AC-10002473,158.928,7,0.2,41.7186
8289,CA-2011-156244,OFF-AP-10002403,211.248,6,0.2,15.8436
8290,CA-2011-156244,OFF-SU-10000432,5.552,2,0.2,-1.041
8291,CA-2011-156244,OFF-LA-10000443,2.952,1,0.2,0.9963
8292,CA-2012-106362,OFF-BI-10003166,10.332,3,0.7,-7.5768
8293,US-2014-168802,OFF-BI-10002393,18.368,4,0.2,5.9696
8294,US-2014-146906,TEC-PH-10001809,299.9,2,0.0,74.975
8295,CA-2013-166380,OFF-EN-10002600,26.55,9,0.0,12.744
8296,CA-2013-166380,TEC-AC-10000109,111.98,2,0.0,26.8752
8297,US-2012-158911,FUR-FU-10003829,4.928,2,0.2,0.7392
8298,US-2012-158911,OFF-LA-10003223,11.784,3,0.2,4.2717
8299,US-2011-103338,OFF-AR-10001770,7.98,3,0.0,2.0748
8300,CA-2012-109169,OFF-EN-10003296,180.96,2,0.0,81.432
8301,US-2014-167318,TEC-AC-10003870,1649.95,5,0.0,659.98
8302,US-2014-167318,FUR-CH-10000665,362.352,3,0.2,45.294
8303,US-2011-120313,TEC-PH-10003092,73.584,2,0.2,8.2782
8304,CA-2014-135419,FUR-TA-10001086,486.368,4,0.2,36.4776
8305,CA-2013-128671,OFF-PA-10001870,32.4,5,0.0,15.552
8306,CA-2013-128671,OFF-BI-10003305,41.86,7,0.0,19.2556
8307,CA-2013-128671,OFF-BI-10003007,77.56,2,0.0,35.6776
8308,CA-2013-149335,OFF-AR-10001419,37.17,9,0.0,11.151
8309,CA-2011-168312,OFF-ST-10003692,137.352,3,0.2,8.5845
8310,CA-2011-168312,FUR-TA-10001866,376.509,3,0.3,-43.0296
8311,US-2014-105935,FUR-FU-10002157,62.72,4,0.0,24.4608
8312,US-2014-105935,TEC-PH-10001459,2939.93,7,0.0,764.3818
8313,CA-2011-161508,FUR-CH-10002126,512.358,3,0.3,-14.6388
8314,CA-2011-161508,OFF-FA-10001561,3.488,2,0.2,0.5668
8315,CA-2011-161508,OFF-AR-10003158,22.288,7,0.2,3.9004
8316,CA-2011-161508,OFF-PA-10001804,16.032,3,0.2,5.6112
8317,CA-2014-130904,OFF-AR-10000422,1.752,1,0.2,0.1533
8318,CA-2014-130904,OFF-AR-10000127,20.992,8,0.2,2.3616
8319,CA-2014-133620,OFF-ST-10004634,11.21,1,0.0,3.363
8320,CA-2012-142937,OFF-AR-10003582,45.04,2,0.2,4.504
8321,US-2013-149790,OFF-BI-10002026,15.624,2,0.8,-24.9984
8322,CA-2013-130778,OFF-AP-10000595,8.74,2,0.0,2.2724
8323,CA-2013-130778,OFF-PA-10001509,44.75,5,0.0,20.585
8324,CA-2014-144456,OFF-ST-10001321,61.68,5,0.2,5.397
8325,CA-2014-144456,TEC-PH-10001750,158.376,3,0.2,13.8579
8326,CA-2014-103478,OFF-BI-10001890,2.864,4,0.8,-4.5824
8327,CA-2014-103478,OFF-BI-10004224,94.192,7,0.8,-164.836
8328,CA-2014-118577,OFF-PA-10001357,143.7,3,0.0,68.976
8329,CA-2014-118577,OFF-PA-10004888,6.48,1,0.0,3.1104
8330,CA-2014-113572,TEC-AC-10002370,7.88,4,0.0,2.5216
8331,CA-2013-153269,OFF-ST-10004634,11.21,1,0.0,3.363
8332,CA-2013-153269,FUR-CH-10002647,354.9,5,0.0,88.725
8333,CA-2013-153269,OFF-PA-10001801,17.94,3,0.0,8.7906
8334,CA-2013-153269,OFF-BI-10004632,51.8,4,0.0,23.31
8335,CA-2014-161655,OFF-BI-10002082,299.52,9,0.0,149.76
8336,CA-2013-101469,OFF-AR-10003986,7.7,2,0.0,3.157
8337,CA-2011-153087,OFF-PA-10001243,23.92,4,0.0,11.7208
8338,CA-2011-153087,TEC-AC-10003198,498.0,5,0.0,184.26
8339,CA-2014-135076,FUR-CH-10003774,436.704,6,0.2,-38.2116
8340,CA-2011-161634,OFF-PA-10002262,32.4,5,0.0,15.552
8341,CA-2014-141481,OFF-AP-10004532,61.44,3,0.0,16.5888
8342,CA-2013-132549,OFF-ST-10001325,73.36,7,0.0,19.8072
8343,US-2011-155544,OFF-LA-10004544,59.2,5,0.2,22.2
8344,US-2011-155544,FUR-FU-10001473,32.952,3,0.2,6.5904
8345,US-2011-155544,FUR-CH-10000422,218.376,3,0.2,-10.9188
8346,US-2012-115238,FUR-FU-10002960,31.4,5,0.0,13.188
8347,US-2012-115238,FUR-FU-10002445,9.48,1,0.0,3.792
8348,US-2012-115238,TEC-PH-10001300,209.5,10,0.0,58.66
8349,US-2012-115238,FUR-FU-10001025,24.3,5,0.0,10.449
8350,US-2012-115238,OFF-PA-10002689,6.48,1,0.0,3.1104
8351,CA-2014-132199,FUR-FU-10004245,32.448,2,0.2,7.3008
8352,CA-2014-132199,OFF-BI-10003684,26.388,4,0.7,-17.592
8353,CA-2014-132199,FUR-TA-10003748,373.47,5,0.4,-112.041
8354,CA-2014-132199,OFF-BI-10002133,64.2,5,0.7,-44.94
8355,CA-2014-132199,OFF-FA-10002280,8.0,2,0.2,2.8
8356,CA-2013-163174,FUR-FU-10000308,186.54,3,0.0,41.0388
8357,CA-2011-110555,OFF-ST-10000876,87.08,7,0.0,24.3824
8358,CA-2011-110555,TEC-PH-10000586,105.584,2,0.2,9.2386
8359,CA-2011-110555,TEC-AC-10003399,217.44,6,0.0,91.3248
8360,CA-2014-147207,OFF-AR-10001955,31.744,2,0.2,3.968
8361,CA-2014-147207,OFF-AP-10000027,5.432,2,0.8,-13.58
8362,CA-2014-147207,FUR-TA-10002958,913.43,5,0.3,-169.637
8363,CA-2014-147207,OFF-ST-10002615,372.144,3,0.2,27.9108
8364,CA-2014-137631,TEC-PH-10002624,751.984,2,0.2,84.5982
8365,CA-2014-157273,TEC-PH-10002275,604.768,4,0.2,60.4768
